exchange,stock_symbol,date,dividends
NASDAQ,SPAN,2005-05-12,0.04
NASDAQ,SPAN,2005-02-18,0.04
NASDAQ,SPAN,2004-12-20,0.4
NASDAQ,SPAN,2004-11-16,0.04
NASDAQ,SPAN,2004-08-12,0.04
NASDAQ,SPAN,2004-05-12,0.035
NASDAQ,SPAN,2004-02-11,0.035
NASDAQ,SPAN,2003-11-13,0.035
NASDAQ,SPAN,2003-08-13,0.035
NASDAQ,SPAN,2003-05-13,0.035
NASDAQ,SPAN,2003-02-12,0.035
NASDAQ,SPAN,2002-11-13,0.035
NASDAQ,SPAN,2002-08-13,0.03
NASDAQ,SPAN,2002-05-13,0.03
NASDAQ,SPAN,2002-02-13,0.03
NASDAQ,SPAN,2001-11-14,0.03
NASDAQ,SPAN,2001-08-13,0.03
NASDAQ,SPAN,2001-05-11,0.03
NASDAQ,SPAN,2001-02-13,0.03
NASDAQ,SPAN,2000-11-14,0.03
NASDAQ,SPAN,2000-08-11,0.03
NASDAQ,SPAN,2000-05-11,0.03
NASDAQ,SPAN,2000-02-11,0.025
NASDAQ,SPAN,1999-11-12,0.025
NASDAQ,SPAN,1999-08-12,0.025
NASDAQ,SPAN,1999-05-13,0.025
NASDAQ,SPAN,1999-02-10,0.025
NASDAQ,SPAN,1998-11-12,0.025
NASDAQ,SPAN,1998-08-12,0.025
NASDAQ,SPAN,1998-05-13,0.025
NASDAQ,SPAN,1998-02-11,0.025
NASDAQ,SPAN,1997-11-13,0.025
NASDAQ,SPAN,1997-08-13,0.025
NASDAQ,SPAN,1997-05-13,0.025
NASDAQ,SPAN,1997-02-12,0.025
NASDAQ,SPAN,1996-11-13,0.025
NASDAQ,SPAN,1996-08-13,0.025
NASDAQ,SPAN,1996-05-15,0.025
NASDAQ,SPAN,1996-02-13,0.025
NASDAQ,SPAN,1995-11-13,0.025
NASDAQ,SPAN,1995-08-11,0.025
NASDAQ,SPAN,1995-05-11,0.025
NASDAQ,SPAN,1995-02-09,0.025
NASDAQ,SPAN,1994-11-08,0.025
NASDAQ,SPAN,1994-08-09,0.025
NASDAQ,SPAN,1994-05-12,0.025
NASDAQ,SPAN,1994-02-10,0.025
NASDAQ,SPAN,1993-11-10,0.025
NASDAQ,SPAN,1993-08-10,0.025
NASDAQ,SPAN,1993-05-12,0.025
NASDAQ,SPAN,1992-11-12,0.025
NASDAQ,SPAN,1992-07-29,0.025
NASDAQ,SPAN,1992-05-12,0.025
NASDAQ,SPAN,1992-02-13,0.025
NASDAQ,SPAN,1991-11-18,0.025
NASDAQ,SPAN,1991-05-09,0.02
NASDAQ,SPAN,1991-02-11,0.02
NASDAQ,SCBT,2009-11-04,0.17
NASDAQ,SCBT,2009-08-05,0.17
NASDAQ,SCBT,2009-05-13,0.17
NASDAQ,SCBT,2009-02-04,0.17
NASDAQ,SCBT,2008-10-29,0.17
NASDAQ,SCBT,2008-07-30,0.17
NASDAQ,SCBT,2008-05-07,0.17
NASDAQ,SCBT,2008-01-30,0.17
NASDAQ,SCBT,2007-10-31,0.17
NASDAQ,SCBT,2007-08-01,0.17
NASDAQ,SCBT,2007-05-09,0.17
NASDAQ,SCBT,2007-01-31,0.1619
NASDAQ,SCBT,2006-11-01,0.1619
NASDAQ,SCBT,2006-08-02,0.1619
NASDAQ,SCBT,2006-05-11,0.1619
NASDAQ,SCBT,2006-05-10,0.1619
NASDAQ,SCBT,2006-02-01,0.1619
NASDAQ,SCBT,2005-11-02,0.1619
NASDAQ,SCBT,2005-08-03,0.1619
NASDAQ,SCBT,2005-05-11,0.1619
NASDAQ,SCBT,2005-02-02,0.1619
NASDAQ,SCBT,2004-11-03,0.15419
NASDAQ,SCBT,2004-07-28,0.15419
NASDAQ,SCBT,2004-05-12,0.15419
NASDAQ,SCBT,2004-01-28,0.15419
NASDAQ,SCBT,2003-10-29,0.15419
NASDAQ,SCBT,2003-07-30,0.15419
NASDAQ,SCBT,2003-04-30,0.14512
NASDAQ,SCBT,2003-02-05,0.14512
NASDAQ,SCBT,2002-10-30,0.13192
NASDAQ,SCBT,2002-07-31,0.13192
NASDAQ,SCBT,2002-05-01,0.13192
NASDAQ,SCBT,2002-01-30,0.12369
NASDAQ,SCBT,2001-10-31,0.12369
NASDAQ,SCBT,2001-08-01,0.11544
NASDAQ,SCBT,2001-05-02,0.11544
NASDAQ,SCBT,2001-01-31,0.11544
NASDAQ,SCBT,2000-11-01,0.11544
NASDAQ,SCBT,2000-08-02,0.11544
NASDAQ,SCBT,2000-05-10,0.10719
NASDAQ,SCBT,2000-02-02,0.10719
NASDAQ,SCBT,1999-11-10,0.10719
NASDAQ,SCBT,1999-07-28,0.10719
NASDAQ,SCBT,1999-04-28,0.10719
NASDAQ,SCBT,1999-02-03,0.10719
NASDAQ,SCBT,1998-10-21,0.09745
NASDAQ,SCBT,1998-07-22,0.09745
NASDAQ,SCBT,1998-04-22,0.08246
NASDAQ,SCBT,1998-01-21,0.08246
NASDAQ,SCBT,1997-10-22,0.08246
NASDAQ,SCBT,1997-07-23,0.07496
NASDAQ,SCBT,1997-04-23,0.07121
NASDAQ,SAVB,2010-02-03,0.02
NASDAQ,SAVB,2009-10-28,0.02
NASDAQ,SAVB,2009-07-29,0.02
NASDAQ,SAVB,2009-04-29,0.02
NASDAQ,SAVB,2009-02-04,0.125
NASDAQ,SAVB,2008-10-29,0.125
NASDAQ,SAVB,2008-07-30,0.125
NASDAQ,SAVB,2008-04-30,0.125
NASDAQ,SAVB,2008-02-06,0.125
NASDAQ,SAVB,2007-10-24,0.12
NASDAQ,SAVB,2007-07-25,0.12
NASDAQ,SAVB,2007-04-25,0.12
NASDAQ,SAVB,2007-02-07,0.12
NASDAQ,SAVB,2006-10-25,0.112
NASDAQ,SAVB,2006-07-26,0.112
NASDAQ,SAVB,2006-04-26,0.112
NASDAQ,SAVB,2006-02-08,0.112
NASDAQ,SAVB,2005-10-26,0.108
NASDAQ,SAVB,2005-07-27,0.108
NASDAQ,SAVB,2005-04-27,0.108
NASDAQ,SAVB,2005-02-03,0.108
NASDAQ,SAVB,2004-10-27,0.1056
NASDAQ,SAVB,2004-07-28,0.1056
NASDAQ,SAVB,2004-05-05,0.1056
NASDAQ,SAVB,2004-02-12,0.1024
NASDAQ,SAVB,2003-10-29,0.1024
NASDAQ,SAVB,2003-07-23,0.1024
NASDAQ,SAVB,2003-04-23,0.1024
NASDAQ,SAVB,2003-02-05,0.09891
NASDAQ,SAVB,2002-10-23,0.09891
